YEAR,GRADE,SEX,WGT,NEG_SCORE,SE_1ITEM,SE_3ITEM,Q30A1,Q30A2,Q30A3,Q30A4
2024,초6,1.0,1.4007361203071655,2.6666666666666665,1.0,1.6666666666666667,2.0,3.0,3.0,1.0
2024,초6,1.0,1.4007361203071655,3.3333333333333335,1.0,1.0,3.0,4.0,3.0,1.0
2024,초6,2.0,1.758302753522597,4.0,2.0,2.3333333333333335,4.0,4.0,4.0,2.0
2024,초6,1.0,1.4007361203071655,1.0,3.0,3.6666666666666665,1.0,1.0,1.0,3.0
2024,초6,1.0,1.4007361203071655,4.0,1.0,1.6666666666666667,4.0,4.0,4.0,1.0
2024,초6,1.0,1.4007361203071655,1.0,4.0,3.3333333333333335,1.0,1.0,1.0,4.0
2024,초6,1.0,1.4007361203071655,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2024,초6,1.0,1.4007361203071655,1.6666666666666667,4.0,3.6666666666666665,1.0,1.0,3.0,4.0
2024,초5,1.0,1.539787918754679,1.0,3.0,2.3333333333333335,1.0,1.0,1.0,3.0
2024,초5,2.0,1.437578176723755,3.0,2.0,3.0,3.0,3.0,3.0,2.0
2024,초5,2.0,1.437578176723755,1.0,3.0,3.3333333333333335,1.0,1.0,1.0,3.0
2024,초5,2.0,1.437578176723755,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2024,초5,2.0,1.437578176723755,3.3333333333333335,3.0,2.3333333333333335,3.0,3.0,4.0,3.0
2024,초5,1.0,1.539787918754679,1.0,4.0,3.6666666666666665,1.0,1.0,1.0,4.0
2024,초5,2.0,1.437578176723755,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,1.0,1.539787918754679,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,2.0,1.437578176723755,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,2.0
2024,초5,1.0,1.539787918754679,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,2.0
2024,초5,2.0,1.437578176723755,3.6666666666666665,3.0,3.0,3.0,4.0,4.0,3.0
2024,초5,1.0,1.539787918754679,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,1.0,1.539787918754679,1.6666666666666667,3.0,3.0,3.0,1.0,1.0,3.0
2024,초5,2.0,1.437578176723755,1.0,3.0,3.3333333333333335,1.0,1.0,1.0,3.0
2024,초5,2.0,1.437578176723755,3.0,3.0,2.3333333333333335,3.0,3.0,3.0,3.0
2024,초5,1.0,1.539787918754679,1.6666666666666667,3.0,2.3333333333333335,2.0,2.0,1.0,3.0
2024,초5,1.0,1.539787918754679,1.0,3.0,3.6666666666666665,1.0,1.0,1.0,3.0
2024,초5,1.0,1.539787918754679,1.0,1.0,3.0,1.0,1.0,1.0,1.0
2024,초5,2.0,1.437578176723755,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2024,초5,1.0,1.539787918754679,1.0,1.0,3.0,1.0,1.0,1.0,1.0
2024,초5,2.0,1.437578176723755,1.0,4.0,3.3333333333333335,1.0,1.0,1.0,4.0
2024,초5,1.0,1.539787918754679,2.0,3.0,2.3333333333333335,2.0,3.0,1.0,3.0
2024,초5,1.0,1.539787918754679,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초4,1.0,0.827666150777263,1.6666666666666667,3.0,3.0,2.0,2.0,1.0,3.0
2024,초4,2.0,0.7481796936252783,1.3333333333333333,1.0,2.0,2.0,1.0,1.0,1.0
2024,초4,1.0,0.827666150777263,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,0.7481796936252783,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,0.827666150777263,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,0.7481796936252783,2.0,3.0,2.6666666666666665,2.0,2.0,2.0,3.0
2024,초4,1.0,0.827666150777263,3.0,4.0,3.3333333333333335,3.0,3.0,3.0,4.0
2024,초4,2.0,0.7481796936252783,2.0,4.0,3.6666666666666665,2.0,2.0,2.0,4.0
2024,초4,1.0,0.827666150777263,1.0,4.0,3.6666666666666665,1.0,1.0,1.0,4.0
2024,초4,2.0,0.7481796936252783,2.0,4.0,3.6666666666666665,2.0,2.0,2.0,4.0
2024,초4,1.0,0.827666150777263,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2024,초4,1.0,0.827666150777263,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,0.7481796936252783,2.0,3.0,3.6666666666666665,2.0,3.0,1.0,3.0
2024,초4,2.0,0.7481796936252783,1.0,4.0,3.3333333333333335,1.0,1.0,1.0,4.0
2024,초4,1.0,0.827666150777263,1.0,2.0,2.6666666666666665,1.0,1.0,1.0,2.0
2024,초4,1.0,0.827666150777263,2.3333333333333335,1.0,2.0,2.0,2.0,3.0,1.0
2024,초4,1.0,0.827666150777263,3.0,2.0,2.3333333333333335,3.0,3.0,3.0,2.0
2024,초4,1.0,0.827666150777263,2.3333333333333335,4.0,3.6666666666666665,3.0,1.0,3.0,4.0
2024,초4,2.0,0.7481796936252783,1.6666666666666667,4.0,3.6666666666666665,1.0,3.0,1.0,4.0
2024,초4,2.0,0.7481796936252783,1.0,3.0,3.6666666666666665,1.0,1.0,1.0,3.0
2024,초4,2.0,0.7481796936252783,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,0.827666150777263,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,0.827666150777263,1.6666666666666667,2.0,1.3333333333333333,3.0,1.0,1.0,2.0
2024,초4,1.0,0.827666150777263,1.3333333333333333,4.0,4.0,2.0,1.0,1.0,4.0
2024,초4,2.0,0.7481796936252783,3.0,3.0,2.6666666666666665,3.0,3.0,3.0,3.0
2024,초4,1.0,0.827666150777263,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초4,2.0,0.7481796936252783,4.0,3.0,2.6666666666666665,4.0,4.0,4.0,3.0
2024,초4,2.0,0.7481796936252783,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,0.827666150777263,1.0,3.0,3.6666666666666665,1.0,1.0,1.0,3.0
2024,초5,2.0,0.8528033549399003,2.6666666666666665,3.0,3.3333333333333335,3.0,2.0,3.0,3.0
2024,초5,2.0,0.8528033549399003,3.6666666666666665,2.0,2.6666666666666665,4.0,3.0,4.0,2.0
2024,초5,1.0,0.8988268046806288,1.6666666666666667,4.0,3.3333333333333335,3.0,1.0,1.0,4.0
2024,초5,1.0,0.8988268046806288,1.0,4.0,3.6666666666666665,1.0,1.0,1.0,4.0
2024,초5,1.0,0.8988268046806288,2.0,4.0,3.3333333333333335,2.0,2.0,2.0,4.0
2024,초5,1.0,0.8988268046806288,2.0,3.0,2.6666666666666665,2.0,2.0,2.0,3.0
2024,초5,1.0,0.8988268046806288,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,1.0,0.8988268046806288,2.0,4.0,3.3333333333333335,2.0,2.0,2.0,4.0
2024,초5,1.0,0.8988268046806288,2.0,4.0,4.0,2.0,2.0,2.0,4.0
2024,초5,1.0,0.8988268046806288,1.3333333333333333,4.0,3.6666666666666665,2.0,1.0,1.0,4.0
2024,초5,2.0,0.8528033549399003,3.0,2.0,1.3333333333333333,2.0,3.0,4.0,2.0
2024,초5,2.0,0.8528033549399003,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,2.0,0.8528033549399003,2.6666666666666665,4.0,3.3333333333333335,3.0,3.0,2.0,4.0
2024,초5,2.0,0.8528033549399003,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2024,초5,1.0,0.8988268046806288,1.0,3.0,3.3333333333333335,1.0,1.0,1.0,3.0
2024,초5,2.0,0.8528033549399003,1.6666666666666667,4.0,3.6666666666666665,1.0,2.0,2.0,4.0
2024,초5,2.0,0.8528033549399003,1.6666666666666667,4.0,3.6666666666666665,1.0,3.0,1.0,4.0
2024,초5,1.0,0.8988268046806288,1.3333333333333333,4.0,3.6666666666666665,1.0,2.0,1.0,4.0
2024,초5,2.0,0.8528033549399003,2.0,4.0,4.0,2.0,1.0,3.0,4.0
2024,초5,2.0,0.8528033549399003,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0
2024,초5,2.0,0.8528033549399003,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,2.0,0.8528033549399003,3.0,4.0,3.6666666666666665,3.0,3.0,3.0,4.0
2024,초5,1.0,0.8988268046806288,1.3333333333333333,3.0,3.0,2.0,1.0,1.0,3.0
2024,초5,2.0,0.8528033549399003,2.3333333333333335,3.0,2.6666666666666665,3.0,2.0,2.0,3.0
2024,초5,2.0,0.8528033549399003,2.6666666666666665,3.0,2.6666666666666665,2.0,3.0,3.0,3.0
2024,초5,1.0,0.8988268046806288,2.3333333333333335,3.0,3.0,2.0,4.0,1.0,3.0
2024,초5,2.0,0.8528033549399003,3.3333333333333335,3.0,2.3333333333333335,3.0,4.0,3.0,3.0
2024,초5,1.0,0.8988268046806288,1.0,3.0,3.6666666666666665,1.0,1.0,1.0,3.0
2024,초4,2.0,1.4048388566639645,1.0,4.0,3.6666666666666665,1.0,1.0,1.0,4.0
2024,초4,2.0,1.4048388566639645,3.3333333333333335,4.0,3.3333333333333335,4.0,4.0,2.0,4.0
2024,초4,1.0,1.4869555118958984,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,1.4048388566639645,2.0,1.0,2.3333333333333335,2.0,2.0,2.0,1.0
2024,초4,1.0,1.4869555118958984,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,1.4048388566639645,1.3333333333333333,4.0,4.0,1.0,1.0,2.0,4.0
2024,초4,2.0,1.4048388566639645,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.4869555118958984,2.3333333333333335,3.0,3.3333333333333335,3.0,1.0,3.0,3.0
2024,초4,2.0,1.4048388566639645,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.4869555118958984,1.0,2.0,3.0,1.0,1.0,1.0,2.0
2024,초4,2.0,1.4048388566639645,2.0,2.0,2.6666666666666665,2.0,2.0,2.0,2.0
2024,초4,2.0,1.4048388566639645,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2024,초4,1.0,1.4869555118958984,2.0,1.0,2.6666666666666665,2.0,2.0,2.0,1.0
2024,초4,1.0,1.4869555118958984,1.0,3.0,,1.0,1.0,1.0,3.0
2024,초4,2.0,1.4048388566639645,1.0,3.0,3.3333333333333335,1.0,1.0,1.0,3.0
2024,초4,1.0,1.4869555118958984,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,2.0
2024,초4,1.0,1.4869555118958984,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초4,2.0,1.4048388566639645,1.0,4.0,,1.0,1.0,1.0,4.0
2024,초4,2.0,1.4048388566639645,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.4869555118958984,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초4,1.0,1.4869555118958984,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.4869555118958984,2.6666666666666665,4.0,4.0,3.0,3.0,2.0,4.0
2024,초4,2.0,1.1082298176679461,3.3333333333333335,3.0,2.6666666666666665,4.0,3.0,3.0,3.0
2024,초4,1.0,1.8068124072614613,1.6666666666666667,4.0,3.3333333333333335,2.0,1.0,2.0,4.0
2024,초4,2.0,1.1082298176679461,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,1.1082298176679461,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.8068124072614613,1.0,4.0,3.3333333333333335,1.0,1.0,1.0,4.0
2024,초4,2.0,1.1082298176679461,2.6666666666666665,4.0,4.0,3.0,2.0,3.0,4.0
2024,초4,1.0,1.8068124072614613,1.3333333333333333,3.0,3.6666666666666665,1.0,1.0,2.0,3.0
2024,초4,1.0,1.8068124072614613,3.0,2.0,2.0,3.0,4.0,2.0,2.0
2024,초4,2.0,1.1082298176679461,1.3333333333333333,3.0,3.0,2.0,1.0,1.0,3.0
2024,초4,1.0,1.8068124072614613,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,2.0
2024,초4,2.0,1.1082298176679461,1.6666666666666667,3.0,3.6666666666666665,2.0,1.0,2.0,3.0
2024,초4,2.0,1.1082298176679461,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,1.1082298176679461,4.0,2.0,2.0,4.0,4.0,4.0,2.0
2024,초4,1.0,1.8068124072614613,1.3333333333333333,1.0,2.0,1.0,1.0,2.0,1.0
2024,초4,2.0,1.1082298176679461,3.0,1.0,2.6666666666666665,3.0,3.0,3.0,1.0
2024,초4,1.0,1.8068124072614613,1.3333333333333333,4.0,3.3333333333333335,1.0,2.0,1.0,4.0
2024,초4,2.0,1.1082298176679461,1.0,3.0,2.6666666666666665,1.0,1.0,1.0,3.0
2024,초4,2.0,1.1082298176679461,3.3333333333333335,3.0,3.0,3.0,4.0,3.0,3.0
2024,초4,2.0,1.1082298176679461,1.3333333333333333,1.0,2.6666666666666665,2.0,1.0,1.0,1.0
2024,초4,1.0,1.8068124072614613,1.0,4.0,3.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.8068124072614613,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024,초4,2.0,1.1082298176679461,3.0,1.0,2.0,3.0,3.0,3.0,1.0
2024,초4,2.0,1.1082298176679461,1.0,1.0,2.3333333333333335,1.0,1.0,1.0,1.0
2024,초6,1.0,2.224445595066519,3.3333333333333335,4.0,3.0,2.0,4.0,4.0,4.0
2024,초6,1.0,2.224445595066519,1.3333333333333333,3.0,2.3333333333333335,2.0,1.0,1.0,3.0
2024,초6,1.0,2.224445595066519,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,2.0
2024,초6,1.0,2.224445595066519,1.3333333333333333,4.0,4.0,1.0,2.0,1.0,4.0
2024,초6,1.0,2.224445595066519,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초6,1.0,2.224445595066519,1.6666666666666667,4.0,3.3333333333333335,1.0,2.0,2.0,4.0
2024,초6,1.0,2.224445595066519,2.0,4.0,3.6666666666666665,3.0,1.0,2.0,4.0
2024,초6,1.0,2.224445595066519,2.0,2.0,2.6666666666666665,3.0,1.0,2.0,2.0
2024,초6,2.0,1.3520296728411656,3.6666666666666665,2.0,2.6666666666666665,3.0,4.0,4.0,2.0
2024,초6,2.0,1.3520296728411656,2.0,3.0,2.3333333333333335,1.0,2.0,3.0,3.0
2024,초6,2.0,1.3520296728411656,2.3333333333333335,3.0,3.0,2.0,3.0,2.0,3.0
2024,초6,2.0,1.3520296728411656,1.3333333333333333,4.0,3.6666666666666665,2.0,1.0,1.0,4.0
2024,초6,2.0,1.3520296728411656,2.0,3.0,3.3333333333333335,1.0,2.0,3.0,3.0
2024,초6,2.0,1.3520296728411656,3.6666666666666665,2.0,2.3333333333333335,4.0,4.0,3.0,2.0
2024,초6,2.0,1.3520296728411656,2.6666666666666665,2.0,2.0,3.0,2.0,3.0,2.0
2024,초6,2.0,1.3520296728411656,3.0,3.0,3.3333333333333335,3.0,3.0,3.0,3.0
2024,초6,2.0,1.3520296728411656,2.6666666666666665,4.0,3.3333333333333335,3.0,3.0,2.0,4.0
2024,초6,2.0,1.3520296728411656,3.3333333333333335,2.0,1.6666666666666667,4.0,3.0,3.0,2.0
2024,초6,2.0,1.3520296728411656,1.0,4.0,3.3333333333333335,1.0,1.0,1.0,4.0
2024,초6,2.0,1.3520296728411656,1.0,1.0,2.3333333333333335,1.0,1.0,1.0,1.0
2024,초6,2.0,1.3520296728411656,2.3333333333333335,1.0,2.0,2.0,3.0,2.0,1.0
2024,초6,2.0,1.2588703767423364,2.3333333333333335,4.0,4.0,2.0,2.0,3.0,4.0
2024,초6,2.0,1.2588703767423364,3.3333333333333335,3.0,2.3333333333333335,4.0,3.0,3.0,3.0
2024,초6,1.0,1.3351050523808023,1.0,3.0,2.0,1.0,1.0,1.0,3.0
2024,초6,1.0,1.3351050523808023,1.0,3.0,3.3333333333333335,1.0,1.0,1.0,3.0
2024,초6,2.0,1.2588703767423364,3.3333333333333335,4.0,4.0,4.0,4.0,2.0,4.0
2024,초6,1.0,1.3351050523808023,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초6,2.0,1.2588703767423364,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초6,2.0,1.2588703767423364,1.6666666666666667,4.0,4.0,2.0,1.0,2.0,4.0
2024,초6,1.0,1.3351050523808023,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초6,1.0,1.3351050523808023,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초6,2.0,1.2588703767423364,1.0,3.0,2.3333333333333335,1.0,1.0,1.0,3.0
2024,초6,1.0,1.3351050523808023,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초6,1.0,1.3351050523808023,1.6666666666666667,4.0,3.6666666666666665,2.0,1.0,2.0,4.0
2024,초6,1.0,1.3351050523808023,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초6,2.0,1.2588703767423364,2.0,4.0,4.0,2.0,2.0,2.0,4.0
2024,초6,2.0,1.2588703767423364,3.0,2.0,2.6666666666666665,3.0,3.0,3.0,2.0
2024,초6,2.0,1.2588703767423364,1.6666666666666667,3.0,3.0,2.0,2.0,1.0,3.0
2024,초6,2.0,1.2588703767423364,1.6666666666666667,3.0,2.6666666666666665,3.0,1.0,1.0,3.0
2024,초6,1.0,1.3351050523808023,3.0,4.0,4.0,4.0,3.0,2.0,4.0
2024,초5,1.0,1.2900883065832056,2.0,3.0,3.3333333333333335,2.0,2.0,2.0,3.0
2024,초5,2.0,1.3699114105472143,2.6666666666666665,3.0,2.3333333333333335,4.0,1.0,3.0,3.0
2024,초5,1.0,1.2900883065832056,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초5,2.0,1.3699114105472143,3.0,3.0,3.6666666666666665,3.0,3.0,3.0,3.0
2024,초5,2.0,1.3699114105472143,1.0,3.0,3.6666666666666665,1.0,1.0,1.0,3.0
2024,초5,2.0,1.3699114105472143,2.0,1.0,2.3333333333333335,2.0,2.0,2.0,1.0
2024,초5,1.0,1.2900883065832056,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초5,2.0,1.3699114105472143,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초5,1.0,1.2900883065832056,1.0,4.0,3.3333333333333335,1.0,1.0,1.0,4.0
2024,초5,1.0,1.2900883065832056,2.6666666666666665,4.0,4.0,3.0,2.0,3.0,4.0
2024,초5,1.0,1.2900883065832056,2.0,1.0,3.0,2.0,2.0,2.0,1.0
2024,초5,2.0,1.3699114105472143,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,1.0,1.2900883065832056,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2024,초5,2.0,1.3699114105472143,2.3333333333333335,4.0,3.3333333333333335,1.0,3.0,3.0,4.0
2024,초5,1.0,1.2900883065832056,1.0,1.0,2.3333333333333335,1.0,1.0,1.0,1.0
2024,초5,1.0,1.2900883065832056,3.0,2.0,2.6666666666666665,3.0,3.0,3.0,2.0
2024,초5,2.0,1.3699114105472143,2.0,4.0,3.6666666666666665,1.0,3.0,2.0,4.0
2024,초5,1.0,1.2900883065832056,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초5,1.0,1.2900883065832056,2.0,4.0,3.3333333333333335,2.0,2.0,2.0,4.0
2024,초5,2.0,1.3699114105472143,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,2.0,1.3699114105472143,2.0,3.0,3.3333333333333335,2.0,2.0,2.0,3.0
2024,초5,1.0,1.2900883065832056,1.3333333333333333,1.0,2.0,2.0,1.0,1.0,1.0
2024,초5,1.0,1.2900883065832056,1.0,3.0,3.3333333333333335,1.0,1.0,1.0,3.0
2024,초5,2.0,1.3699114105472143,2.0,1.0,2.3333333333333335,3.0,1.0,2.0,1.0
2024,초5,1.0,1.2900883065832056,1.6666666666666667,3.0,3.3333333333333335,2.0,2.0,1.0,3.0
2024,초5,2.0,1.3699114105472143,1.3333333333333333,4.0,4.0,1.0,1.0,2.0,4.0
2024,초5,2.0,1.3699114105472143,2.0,2.0,2.3333333333333335,3.0,2.0,1.0,2.0
2024,초5,2.0,1.2365648646628555,3.0,3.0,3.6666666666666665,3.0,3.0,3.0,3.0
2024,초5,2.0,1.2365648646628555,1.6666666666666667,4.0,4.0,2.0,2.0,1.0,4.0
2024,초5,1.0,1.3032988667869119,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초5,1.0,1.3032988667869119,1.3333333333333333,3.0,3.3333333333333335,1.0,2.0,1.0,3.0
2024,초5,1.0,1.3032988667869119,2.3333333333333335,4.0,3.3333333333333335,3.0,3.0,1.0,4.0
2024,초5,2.0,1.2365648646628555,2.3333333333333335,3.0,3.0,2.0,2.0,3.0,3.0
2024,초5,2.0,1.2365648646628555,2.6666666666666665,4.0,3.0,3.0,2.0,3.0,4.0
2024,초5,1.0,1.3032988667869119,3.0,2.0,,3.0,3.0,3.0,2.0
2024,초5,1.0,1.3032988667869119,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,2.0,1.2365648646628555,4.0,1.0,1.6666666666666667,4.0,4.0,4.0,1.0
2024,초5,2.0,1.2365648646628555,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,2.0,1.2365648646628555,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,1.0,1.3032988667869119,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초5,2.0,1.2365648646628555,1.6666666666666667,4.0,4.0,2.0,2.0,1.0,4.0
2024,초5,2.0,1.2365648646628555,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초5,1.0,1.3032988667869119,1.6666666666666667,4.0,3.6666666666666665,1.0,3.0,1.0,4.0
2024,초5,1.0,1.3032988667869119,1.3333333333333333,4.0,4.0,1.0,2.0,1.0,4.0
2024,초5,1.0,1.3032988667869119,3.3333333333333335,2.0,2.6666666666666665,3.0,3.0,4.0,2.0
2024,초5,2.0,1.2365648646628555,2.6666666666666665,2.0,2.3333333333333335,2.0,3.0,3.0,2.0
2024,초5,1.0,1.3032988667869119,1.0,1.0,2.3333333333333335,1.0,1.0,1.0,1.0
2024,초6,2.0,1.0359221796404992,1.0,3.0,3.6666666666666665,1.0,1.0,1.0,3.0
2024,초6,1.0,1.0685271318363074,2.6666666666666665,3.0,3.0,3.0,3.0,2.0,3.0
2024,초6,1.0,1.0685271318363074,1.6666666666666667,2.0,2.0,1.0,1.0,3.0,2.0
2024,초6,1.0,1.0685271318363074,2.0,4.0,3.6666666666666665,2.0,2.0,2.0,4.0
2024,초6,2.0,1.0359221796404992,3.3333333333333335,4.0,4.0,3.0,3.0,4.0,4.0
2024,초6,2.0,1.0359221796404992,2.0,1.0,2.0,2.0,2.0,2.0,1.0
2024,초6,2.0,1.0359221796404992,3.0,4.0,3.6666666666666665,3.0,3.0,3.0,4.0
2024,초6,1.0,1.0685271318363074,2.3333333333333335,2.0,2.6666666666666665,3.0,2.0,2.0,2.0
2024,초6,1.0,1.0685271318363074,2.0,4.0,3.6666666666666665,2.0,2.0,2.0,4.0
2024,초6,2.0,1.0359221796404992,4.0,4.0,3.6666666666666665,4.0,4.0,4.0,4.0
2024,초6,1.0,1.0685271318363074,2.0,4.0,3.3333333333333335,2.0,2.0,2.0,4.0
2024,초6,2.0,1.0359221796404992,3.0,2.0,2.3333333333333335,3.0,3.0,3.0,2.0
2024,초6,1.0,1.0685271318363074,1.0,3.0,3.0,1.0,1.0,1.0,3.0
2024,초6,1.0,1.0685271318363074,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2024,초6,1.0,1.0685271318363074,1.3333333333333333,3.0,2.6666666666666665,2.0,1.0,1.0,3.0
2024,초6,2.0,1.0359221796404992,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초6,2.0,1.0359221796404992,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초6,1.0,1.0685271318363074,1.3333333333333333,4.0,3.6666666666666665,2.0,1.0,1.0,4.0
2024,초6,1.0,1.0685271318363074,3.6666666666666665,4.0,4.0,3.0,4.0,4.0,4.0
2024,초6,1.0,1.0685271318363074,2.0,3.0,3.0,2.0,2.0,2.0,3.0
2024,초6,2.0,1.0359221796404992,1.0,3.0,2.3333333333333335,1.0,1.0,1.0,3.0
2024,초6,2.0,1.0359221796404992,2.6666666666666665,1.0,1.0,2.0,3.0,3.0,1.0
2024,초4,1.0,1.0393660698653682,3.0,1.0,2.3333333333333335,3.0,2.0,4.0,1.0
2024,초4,2.0,1.1245626157359656,2.3333333333333335,3.0,2.3333333333333335,2.0,3.0,2.0,3.0
2024,초4,1.0,1.0393660698653682,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.0393660698653682,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,1.1245626157359656,2.6666666666666665,3.0,2.6666666666666665,3.0,2.0,3.0,3.0
2024,초4,2.0,1.1245626157359656,1.3333333333333333,3.0,3.0,2.0,1.0,1.0,3.0
2024,초4,1.0,1.0393660698653682,1.0,4.0,3.6666666666666665,1.0,1.0,1.0,4.0
2024,초4,1.0,1.0393660698653682,1.0,4.0,3.0,1.0,1.0,1.0,4.0
2024,초4,1.0,1.0393660698653682,1.0,4.0,,1.0,1.0,1.0,4.0
2024,초4,2.0,1.1245626157359656,2.3333333333333335,2.0,2.0,3.0,2.0,2.0,2.0
2024,초4,2.0,1.1245626157359656,1.3333333333333333,4.0,3.6666666666666665,1.0,1.0,2.0,4.0
2024,초4,1.0,1.0393660698653682,4.0,3.0,2.3333333333333335,4.0,4.0,4.0,3.0
2024,초4,1.0,1.0393660698653682,1.3333333333333333,4.0,,1.0,2.0,1.0,4.0
2024,초4,2.0,1.1245626157359656,1.6666666666666667,4.0,3.6666666666666665,2.0,1.0,2.0,4.0
2024,초4,1.0,1.0393660698653682,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2024,초4,1.0,1.0393660698653682,2.0,3.0,3.0,3.0,2.0,1.0,3.0
2024,초4,1.0,1.0393660698653682,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,2.0,1.1245626157359656,1.0,2.0,2.6666666666666665,1.0,1.0,1.0,2.0
2024,초4,1.0,1.0393660698653682,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2024,초4,2.0,1.1245626157359656,1.3333333333333333,3.0,3.0,2.0,1.0,1.0,3.0
2024,초4,1.0,0.9921221575987605,2.0,1.0,2.6666666666666665,2.0,2.0,2.0,1.0
2024,초4,1.0,0.9921221575987605,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,0.9921221575987605,1.3333333333333333,1.0,3.0,2.0,1.0,1.0,1.0
2024,초4,1.0,0.9921221575987605,3.0,2.0,2.0,3.0,3.0,3.0,2.0
2024,초4,2.0,1.0734461332025127,2.0,4.0,4.0,2.0,1.0,3.0,4.0
2024,초4,2.0,1.0734461332025127,2.3333333333333335,4.0,3.0,3.0,1.0,3.0,4.0
2024,초4,2.0,1.0734461332025127,1.0,4.0,4.0,1.0,1.0,1.0,4.0
2024,초4,1.0,0.9921221575987605,2.3333333333333335,3.0,2.6666666666666665,2.0,3.0,2.0,3.0
2024,초4,2.0,1.0734461332025127,3.0,2.0,2.0,3.0,3.0,3.0,2.0
2024,초4,2.0,1.0734461332025127,2.3333333333333335,4.0,3.6666666666666665,2.0,3.0,2.0,4.0
